id,taxpayer_number,taxpayer_name,taxpayer_address,taxpayer_city,taxpayer_state,taxpayer_zip,taxpayer_county,location_number,location_name,location_address,location_city,location_state,location_zip,location_county,tabc_permit_number,responsibility_begin_date,responsibility_end_date,obligation_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,latitude,longitude,geocoding_confidence,data_quality_score,is_active,last_updated,created_at,full_address,concept_primary,concept_secondary,concept_confidence,concept_source,population_1_mile,drinking_age_1_mile,population_3_mile,drinking_age_3_mile,population_5_mile,drinking_age_5_mile,population_10_mile,drinking_age_10_mile,square_footage,square_footage_source,square_footage_confidence
row-vcw7-fyg6-3j4e,17526630318,"CISNEROS RESTAURANTS, INC.",2629 N MAIN ST,FORT WORTH,TX,76164,220,2,LOS VAQUEROS RESTAURANT,2629 N MAIN ST,FORT WORTH,TX,76164,220,MB662665,,,,0.0,0.0,0.0,0.0,30595.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2629 N MAIN ST, FORT WORTH, TX 76164",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5fqn-tcix~hgga,17429037306,"MESA STREET BAR & GRILL, L.L.C.",3800 N MESA ST STE D1,EL PASO,TX,79902,71,1,"MESA STREET BAR & GRILL, L.L.C.",2525 N MESA ST,EL PASO,TX,79902,71,MB450861,,,,0.0,0.0,0.0,0.0,48796.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2525 N MESA ST, EL PASO, TX 79902",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-cnam-sahs.5u45,17427514124,"THE FORUM CLUB, INC.",1901 E RED RIVER ST,VICTORIA,TX,77901,235,2,"THE FORUM CLUB, INC",1901 E RED RIVER ST,VICTORIA,TX,77901,235,MB683204,,,,0.0,0.0,0.0,0.0,24797.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1901 E RED RIVER ST, VICTORIA, TX 77901",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-v8wu-kji8-zcr9,15105146482,T. N' N. FUTURE WINGS L.L.C.,13218 DUSTY GROVE LN,SUGAR LAND,TX,77498,79,1,WINGS PIZZA N THINGS RESTAURANT,13420 TOMBALL PKWY STE A,HOUSTON,TX,77086,101,MB572069,,,,0.0,0.0,0.0,0.0,10756.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"13420 TOMBALL PKWY STE A, HOUSTON, TX 77086",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-viia_kmve.hrrp,17526616176,"ANTON AIRFOOD OF TEXAS, INC.",6905 ROCKLEDGE DR STOP 5-3,BETHESDA,MD,20817,0,3,HOME TEAM SPORTS BAR & GRILL,2625 N INTERNATIONAL PKWY,GRAPEVINE,TX,75261,220,MB414599,,,,0.0,0.0,0.0,0.0,64828.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2625 N INTERNATIONAL PKWY, GRAPEVINE, TX 75261",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-c5i4-rwim.6vkr,32054566834,"SPRING CREEK BEVERAGE COMPANY, L.L.C.",2340 W INTERSTATE 20 STE 100,ARLINGTON,TX,76017,220,4,MEXICAN INN CAFE,6709 LAKE WORTH BLVD,LAKE WORTH,TX,76135,220,MB894419,,,,0.0,0.0,0.0,0.0,10314.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6709 LAKE WORTH BLVD, LAKE WORTH, TX 76135",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jbs5.ga5e-9w7a,32042058969,JC JUMBO LLC,730 W SPRING VALLEY RD,RICHARDSON,TX,75080,57,1,JUMBO SUPER BUFFET,730 W SPRING VALLEY RD,RICHARDSON,TX,75080,57,RM761475,,,,0.0,0.0,0.0,0.0,1431.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"730 W SPRING VALLEY RD, RICHARDSON, TX 75080",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-4tnz~i9wu~fza9,32008636675,ANGELO PAPAKOSTAS,PO BOX 60300,CORPUS CHRISTI,TX,78466,178,1,LONGHORN STEAKHOUSE RESTAURANT,4535 S PADRE ISLAND DR STE 33,CORPUS CHRISTI,TX,78411,178,MB608914,,,,0.0,0.0,0.0,0.0,1446.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4535 S PADRE ISLAND DR STE 33, CORPUS CHRISTI, TX 78411",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-cpjv~xtvj.3n25,17427238013,"RIVICOR, INC.",1121 PATRICIA,SAN ANTONIO,TX,78213,15,1,PAESANO'S RIVERWALK,111 W CROCKETTSTE 101,SAN ANTONIO,TX,78205,15,MB251867,,,,0.0,0.0,0.0,0.0,90871.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"111 W CROCKETTSTE 101, SAN ANTONIO, TX 78205",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5rmt.2qeh~ra3h,12056822781,NAPOLI'S PRIVATE CLUB,101 STATE HIGHWAY 205,TERRELL,TX,75160,129,1,NAPOLI'S,101 STATE HIGHWAY 205,TERRELL,TX,75160,129,N 647681,,,,0.0,0.0,0.0,0.0,1524.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"101 STATE HIGHWAY 205, TERRELL, TX 75160",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-u337-aywm.wftq,17425045824,"GJ & CC, INC.",12945 MONTANA AVE,EL PASO,TX,79938,71,1,MACADOO'S,3350 WEDGEWOOD DR,EL PASO,TX,79925,71,MB206498,,,,0.0,0.0,0.0,0.0,21085.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3350 WEDGEWOOD DR, EL PASO, TX 79925",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-93v5_kfzm.pviz,17429863826,"ALIANT, INC.",1827 HIGHLAND MIST LN,SAN ANTONIO,TX,78251,15,1,CADILLAC CLUB,7870 CULEBRA RD STE 15,SAN ANTONIO,TX,78251,15,MB488520,,,,0.0,0.0,0.0,0.0,24885.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7870 CULEBRA RD STE 15, SAN ANTONIO, TX 78251",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-cggi_j3sc~eght,12608079724,"TIA G'S FOOD SERVICES, INC.",PO BOX 1293,WILLIS,TX,77378,170,1,TIA G'S MEXICAN RESTAURANT & CANTINA,12501 CANYON FALLS BLVD,WILLIS,TX,77318,170,MB695808,,,,0.0,0.0,0.0,0.0,5429.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"12501 CANYON FALLS BLVD, WILLIS, TX 77318",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jjbe~qzc4-jasf,17430105159,"WALLY SEBASTIAN, LLC",2701 N STANTON ST,EL PASO,TX,79902,71,1,GEOGESKE/DANE'S STEAKHOUSE,2701 N STANTON ST,EL PASO,TX,79902,71,MB502174,,,,0.0,0.0,0.0,0.0,64658.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2701 N STANTON ST, EL PASO, TX 79902",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3quf.yi5d.ccmb,12615362956,TIMES FORGOTTEN PRIVATE CLUB INC,PO BOX 387,NOCONA,TX,76255,169,1,TIMES FORGOTTEN PRIVATE CLUB INC,204 CLAY ST,NOCONA,TX,76255,169,N 693020,,,,0.0,0.0,0.0,0.0,2174.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"204 CLAY ST, NOCONA, TX 76255",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-mma6.4jz9.ptfn,17428200145,"KOTO SUSHI & SEAFOOD BAR, L.L.C.",1010 E HILLSIDE RD,LAREDO,TX,78041,240,1,KOTO SUSHI & SEAFOOD BAR INC,1010 E HILLSIDE RD,LAREDO,TX,78041,240,MB542810,,,,0.0,0.0,0.0,0.0,2101.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1010 E HILLSIDE RD, LAREDO, TX 78041",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xxhj~cttz.e7f6,32038981380,SANANDAJ LLC,12138 PIPING ROCK DR,HOUSTON,TX,77077,101,1,MELROSE PUB,2002 POST OFFICE ST,GALVESTON,TX,77550,84,MB730859,,,,0.0,0.0,0.0,0.0,4034.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2002 POST OFFICE ST, GALVESTON, TX 77550",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ru87~bnpx-4j7r,32037089466,"BAGPIPER 4001, LLC",6300 CARMEL RD STE 110B,CHARLOTTE,NC,28226,0,1,BLACKFINN RESTAURANT AND SALOON,4001 BAGPIPER WAY,ARLINGTON,TX,76018,220,MB714275,,,,0.0,0.0,0.0,0.0,163014.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4001 BAGPIPER WAY, ARLINGTON, TX 76018",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-htqg-wsue.w4a7,17529452520,JOSE RAMOS & MARTIN RAMOS,PO BOX 106,BORGER,TX,79008,117,4,THE PLAZA RESTAURANT II,2101 S SONCY RD,AMARILLO,TX,79124,188,RM544656,,,,0.0,0.0,0.0,0.0,36880.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2101 S SONCY RD, AMARILLO, TX 79124",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jdi4.zp9g-9inj,30116324903,OASIS CLUB,1252 US HIGHWAY 180 E,BRECKENRIDGE,TX,76424,215,1,OASIS CLUB,1252 US HIGHWAY 180 E,BRECKENRIDGE,TX,76424,215,N 242627,,,,0.0,0.0,0.0,0.0,6244.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1252 US HIGHWAY 180 E, BRECKENRIDGE, TX 76424",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ge4v.e8q7-q5gt,13311159910,"M.M.CANNON, INC.",809 HOMESITE RD,POTTSBORO,TX,75076,91,1,MARLENE'S,1847 FLOWING WELLS RD,POTTSBORO,TX,75076,91,N 613397,,,,0.0,0.0,0.0,0.0,5330.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1847 FLOWING WELLS RD, POTTSBORO, TX 75076",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-djdh~npzs-tmrm,17512919691,"ROYAL OAKS COUNTRY CLUB, INC.",7915 GREENVILLE AVE,DALLAS,TX,75231,57,1,"ROYAL OAKS COUNTRY CLUB, INC.",7915 GREENVILLE AVE,DALLAS,TX,75231,57,N 057779,,,,0.0,0.0,0.0,0.0,38582.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7915 GREENVILLE AVE, DALLAS, TX 75231",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3zgv.ccnp~25t4,12614208085,FMPRG # 612 LLC,120 CHULA VIS,HOLLYWOOD PK,TX,78232,15,1,ZIO'S ITALIAN KITCHEN,14915 NORTH FWY,HOUSTON,TX,77090,101,MB711370,,,,0.0,0.0,0.0,0.0,10968.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"14915 NORTH FWY, HOUSTON, TX 77090",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7mve_72im_kfbp,12054642116,"SCATPACK, LP",111 W 4TH ST STE 11,FORT WORTH,TX,76102,220,2,SCAT JAZZ LOUNGE,111 W 4TH ST STE 111,FORT WORTH,TX,76102,220,MB649313,,,,0.0,0.0,0.0,0.0,39358.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"111 W 4TH ST STE 111, FORT WORTH, TX 76102",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-b2fh-vind-3q3h,17605476666,"SKEETER'S THE WOODLANDS, LTD.",PO BOX 22225,HOUSTON,TX,77227,101,1,SKEETER'S,4747 RESEARCH FOREST DR STE 420,THE WOODLANDS,TX,77381,170,MB408827,,,,0.0,0.0,0.0,0.0,3913.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4747 RESEARCH FOREST DR STE 420, THE WOODLANDS, TX 77381",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7r3k~ancj.eqai,12642311901,BEAMERS PRIVATE CLUB,PO BOX 540427,DALLAS,TX,75354,57,1,BEAMERS PRIVATE CLUB,2443 WALNUT HILL LN,DALLAS,TX,75229,57,N 719325,,,,0.0,0.0,0.0,0.0,205498.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2443 WALNUT HILL LN, DALLAS, TX 75229",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-4kc5-2ksr~m832,12027979678,"MARKET SUSHI, INC",1300 MOUNT LARSON RD,AUSTIN,TX,78746,227,1,UNI SUSHI RESTAURANT,9595 SIX PINES RD STE 860,THE WOODLANDS,TX,77380,170,MB619534,,,,0.0,0.0,0.0,0.0,45158.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9595 SIX PINES RD STE 860, THE WOODLANDS, TX 77380",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-y3au.unig.rimt,17508547001,LUBBOCK CLUB INC,PO BOX 65454,LUBBOCK,TX,79464,152,2,LUBBOCK CLUB INC,1500 BROADWAY ST,LUBBOCK,TX,79401,152,MB174992,,,,0.0,0.0,0.0,0.0,5716.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1500 BROADWAY ST, LUBBOCK, TX 79401",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9h46-5tvg-yb2f,17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,66,OLIVE GARDEN OF TEXAS #1611,2809 S INTERSTATE 35 E,DENTON,TX,76210,61,RM658770,,,,0.0,0.0,0.0,0.0,25186.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2809 S INTERSTATE 35 E, DENTON, TX 76210",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2pfr-s32v.t4ah,17426549154,"LA FERIA, INC.",2030 E OLTORF ST STE 110,AUSTIN,TX,78741,227,2,LA FERIA INC,2010 S LAMAR BLVD,AUSTIN,TX,78704,227,MB238746,,,,0.0,0.0,0.0,0.0,21373.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2010 S LAMAR BLVD, AUSTIN, TX 78704",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-kbaz.z8v6-fytx,32039130078,"XO CLUB & SPORTS BAR, LLC",2601 TAHITI DR,EL PASO,TX,79925,71,2,LEE'S,3905 BROADDUS AVE,EL PASO,TX,79904,71,MB720856,,,,0.0,0.0,0.0,0.0,16053.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3905 BROADDUS AVE, EL PASO, TX 79904",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-52ks.5uey~ypbr,12023457802,"BROWNSVILLE WINGS, LTD.",7021 KENSWICK DR,PLANO,TX,75024,61,1,HOOTERS,1800 N EXPRESSWAY # 77,BROWNSVILLE,TX,78521,31,MB675654,,,,0.0,0.0,0.0,0.0,27364.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1800 N EXPRESSWAY # 77, BROWNSVILLE, TX 78521",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2x5z~4qe8_afk6,32059372477,SANTO GRIAL L.L.C.,2210 N VETERANS BLVD STE 100,EAGLE PASS,TX,78852,159,1,57 SOUTH,2210 N VETERANS BLVD STE 100,EAGLE PASS,TX,78852,159,MB935365,,,,0.0,0.0,0.0,0.0,20673.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2210 N VETERANS BLVD STE 100, EAGLE PASS, TX 78852",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hsfi~w5v3_zmsu,17422369235,"I-37, INC.",12735 MORRIS ROAD EXT STE 400,ALPHARETTA,GA,30004,0,7,I-37,3950 INTERSTATE 10 S,BEAUMONT,TX,77705,123,MB159038,,,,0.0,0.0,0.0,0.0,18091.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3950 INTERSTATE 10 S, BEAUMONT, TX 77705",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qan2-nybk_zuxv,32006891397,ERNESTO S TORRES,2559 JACKSON KELLER RD,SAN ANTONIO,TX,78230,15,2,ERNESTO'S,2559 JACKSON KELLER RD,SAN ANTONIO,TX,78230,15,MB136028,,,,0.0,0.0,0.0,0.0,3666.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2559 JACKSON KELLER RD, SAN ANTONIO, TX 78230",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-uwrp~5fd4~cyht,17527794287,"PERMIAN BASIN RESTAURANTS, INC.",PO BOX 13837,ODESSA,TX,79768,68,1,BIG DADDY'S GRILL & BAR,1121 E 42ND ST,ODESSA,TX,79762,68,MB439920,,,,0.0,0.0,0.0,0.0,4061.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1121 E 42ND ST, ODESSA, TX 79762",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-sfqz~hcj5_35qv,17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,21,OLIVE GARDEN OF TEXAS #1165,5258 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78411,178,MB208410,,,,0.0,0.0,0.0,0.0,32645.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5258 S PADRE ISLAND DR, CORPUS CHRISTI, TX 78411",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-imun_iwne-2vx5,17603948492,"SOUTH CORPUS, INC.",5850 EVERHART RD,CORPUS CHRISTI,TX,78413,178,2,THE PALACE,5850 EVERHART ROAD,CORPUS CHRISTI,TX,78413,178,MB237184,,,,0.0,0.0,0.0,0.0,142483.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5850 EVERHART ROAD, CORPUS CHRISTI, TX 78413",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3r23.87wn~6zce,17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,38,OLIVE GARDEN OF TEXAS #1385,4240 BELT LINE RD,ADDISON,TX,75001,57,MB236634,,,,0.0,0.0,0.0,0.0,21602.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4240 BELT LINE RD, ADDISON, TX 75001",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3dwx_gy45.95m4,17527851046,GRANADA ENTERTAINMENT ASSOCIATION,11300 N CENTRAL EXPY STE 200,DALLAS,TX,75243,57,1,STUDIO MOVIE GRILL - PRESTONWOOD,5405 BELTLINE ROAD,DALLAS,TX,75240,57,N 417833,,,,0.0,0.0,0.0,0.0,70920.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5405 BELTLINE ROAD, DALLAS, TX 75240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-r6wf_eczk_r54a,32042592439,"MADEIRA RESTAURANT, L.L.C.",805 MEDIA LUNA ST STE 800,BROWNSVILLE,TX,78520,31,1,MADEIRA RESTAURANT,805 MEDIA LUNA ST STE 800,BROWNSVILLE,TX,78520,31,MB764115,,,,0.0,0.0,0.0,0.0,15325.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"805 MEDIA LUNA ST STE 800, BROWNSVILLE, TX 78520",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-am47.ibj4~5jfk,30006201567,KNIGHTS OF COLUMBUS 951,PO BOX 2941,BEAUMONT,TX,77704,123,1,KNIGHTS OF COLUMBUS 951,9505 COLLEGEST,BEAUMONT,TX,77707,123,NE084125,,,,0.0,0.0,0.0,0.0,350.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9505 COLLEGEST, BEAUMONT, TX 77707",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hcnk_avdf.isyx,12025057444,PK ENTERTAINMENT L.L.C.,21506 SPEAR VALLEY LN,PORTER,TX,77365,170,2,TOC BAR & GRILL,112 TRAVIS ST,HOUSTON,TX,77002,101,MB611850,,,,0.0,0.0,0.0,0.0,18223.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"112 TRAVIS ST, HOUSTON, TX 77002",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-sh56-5n5e~q3fm,32054453215,"313SECOND, LLC",313 CHURCH AVE,COLLEGE STA,TX,77840,21,1,ROUGH DRAUGHT,313 CHURCH AVE,COLLEGE STATION,TX,77840,21,MB883806,,,,0.0,0.0,0.0,0.0,40912.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"313 CHURCH AVE, COLLEGE STATION, TX 77840",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zgjp.hxfd.tyqc,32012288810,"CAFE EXTRAORDINAIRE, L.P.",2035 MARSHALL ST,HOUSTON,TX,77098,101,1,CAFE EXTRAORDINAIRE LP,5120 WOODWAY DR STE 100,HOUSTON,TX,77056,101,MB551281,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5120 WOODWAY DR STE 100, HOUSTON, TX 77056",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2imf.c4ff_32d6,17525258012,"EIGHT-O MANAGEMENT, INC.",1722 S HARWOOD ST,DALLAS,TX,75215,57,3,THE FLYING SAUCER DRAUGHT EMPORIUM,111 E 4TH ST,FORT WORTH,TX,76102,220,MB248137,,,,0.0,0.0,0.0,0.0,281871.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"111 E 4TH ST, FORT WORTH, TX 76102",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-pqu9~36pw.urv5,17420527487,"CLARY'S RESTAURANT, INC.",PO BOX 91,LA MARQUE,TX,77568,84,1,CLARY'S RESTAURANT,8509 TEICHMAN RD,GALVESTON,TX,77554,84,MB118410,,,,0.0,0.0,0.0,0.0,4381.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8509 TEICHMAN RD, GALVESTON, TX 77554",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-58kp-ci8p~bgmi,12638273669,"LOWERY'S SALOON & DANCE HALL, LLC",609 S INDEPENDENCE ST,AMARILLO,TX,79106,188,1,6TH STREET SALOON,609 S INDEPENDENCE ST,AMARILLO,TX,79106,188,MB712634,,,,0.0,0.0,0.0,0.0,31783.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"609 S INDEPENDENCE ST, AMARILLO, TX 79106",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-s3jd_nu6i.h5y9,17529361176,DTLC CLUB,5410 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,1,DTLC CLUB,5410 LBJ FWY,DALLAS,TX,75240,57,N 203865,,,,0.0,0.0,0.0,0.0,90522.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5410 LBJ FWY, DALLAS, TX 75240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qtwd_y93h.npmq,12636686706,"SYNERGY RESTAURANT MANAGEMENT, L.L.C.",13355 NOEL RD,DALLAS,TX,75240,57,26,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,4323 N INTERSTATE 35,GAINESVILLE,TX,76240,49,RM716593,,,,0.0,0.0,0.0,0.0,38906.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4323 N INTERSTATE 35, GAINESVILLE, TX 76240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2grj_v7nj.9emb,17604026140,"ELENA'S MEXICAN RESTAURANT, INC.",1865 COLLEGE ST,BEAUMONT,TX,77701,123,4,ELENA'S AT THE COLONNADE,6290 PHELAN BLVD,BEAUMONT,TX,77706,123,MB489170,,,,0.0,0.0,0.0,0.0,6702.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6290 PHELAN BLVD, BEAUMONT, TX 77706",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-adt7.g9uu_un78,17427162726,"TWO GEORGES SEAFOOD COMPANY, INC.",5884 EVERHART RD,CORPUS CHRISTI,TX,78413,178,1,TWO GEORGES SEAFOOD COMPANY,5884 EVERHART RD,CORPUS CHRISTI,TX,78413,178,MB455530,,,,0.0,0.0,0.0,0.0,4750.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5884 EVERHART RD, CORPUS CHRISTI, TX 78413",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2zde_a5ia-ceys,18610510390,"DALLAS PIZZA COMPANY II, INC.",2001 N LAMAR ST STE 125,DALLAS,TX,75202,57,1,SPIATZA'S ITALIAN BAR & GRILL,2001 N LAMAR ST STE 125,DALLAS,TX,75202,57,MB542186,,,,0.0,0.0,0.0,0.0,9375.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2001 N LAMAR ST STE 125, DALLAS, TX 75202",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gwm2-5fx8~uwtd,17421410923,"YEAH YOU RIGHT ENTERPRISES, INC.",5731 KIRBY DR,HOUSTON,TX,77005,101,1,THE BIG EASY SOCIAL AND PLEASURE CLUB,5731 KIRBY DR,HOUSTON,TX,77005,101,MB243721,,,,0.0,0.0,0.0,0.0,27486.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5731 KIRBY DR, HOUSTON, TX 77005",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-x6sf.dkba-jccm,32040299631,AMBIENTE BAR LLC,613 S 17TH ST,MCALLEN,TX,78501,108,1,AMBIENTE,613 S 17TH ST,MCALLEN,TX,78501,108,MB737677,,,,0.0,0.0,0.0,0.0,9596.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"613 S 17TH ST, MCALLEN, TX 78501",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rbej_jfae-uny3,12024106119,JAIMES CORPORATION,631 STATE HIGHWAY 75 N,HUNTSVILLE,TX,77320,236,1,RODEO SAN ANGEL MEXICAN RESTAURANT AND BAR,617 HIGHWAY 75 N,HUNTSVILLE,TX,77320,236,MB578873,,,,0.0,0.0,0.0,0.0,1503.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"617 HIGHWAY 75 N, HUNTSVILLE, TX 77320",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
